dt,date,time,dayoftheweek,latitude,longitude,site_name,site_code,source_id,PM1,PM10,PM25,AQI,NO2,O3,SO2
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.2605,0.069473,Oakington C of E Primary School,OPENAQ_Oakington-C-of-E-Primary-School70977,OPENAQ,0.6,1.5,1.3,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.862281,-3.205782,Bush Estate,OPENAQ_Bush-Estate2443,OPENAQ,,,,2.0,3.0,92.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.872038,-4.270936,Glasgow Great Western Road,OPENAQ_Glasgow-Great-Western-Road2372,OPENAQ,,,,1.0,14.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.010319,-3.704399,Grangemouth,OPENAQ_Grangemouth2356,OPENAQ,,16.0,9.0,1.0,14.0,,3.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.013142,-3.710833,Grangemouth Moray,OPENAQ_Grangemouth-Moray2355,OPENAQ,,,,1.0,3.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.943197,-4.55973,Dumbarton Roadside,OPENAQ_Dumbarton-Roadside2413,OPENAQ,,,,1.0,4.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.76957,-1.268024,CHALFONT RD  2,OPENAQ_CHALFONT-RD--2224066,OPENAQ,0.6,9.3,8.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.173805,-4.152828,"Thornhill, Stirling","OPENAQ_Thornhill,-Stirling269774",OPENAQ,0.0,0.0,1.6,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,57.133888,-2.094198,Aberdeen Wellington Road,OPENAQ_Aberdeen-Wellington-Road1234,OPENAQ,,,,2.0,20.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.42784,-1.218189,Carlton-In-Cleveland,OPENAQ_Carlton-In-Cleveland70881,OPENAQ,0.0,0.0,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.054527,-4.225203,Fintry,OPENAQ_Fintry278471,OPENAQ,0.0,0.0,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.81106,-0.788408,SAWIE_AYL,OPENAQ_SAWIE_AYL226140,OPENAQ,1.5,3.0,1.5,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.14053,-3.585302,Tethyknowe,OPENAQ_Tethyknowe67492,OPENAQ,2.1,5.6,1.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.0665,-2.51601,Nantwich Weather,OPENAQ_Nantwich-Weather68143,OPENAQ,1.3,2.1,1.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.07438,-0.625219,CU Ref 1,OPENAQ_CU-Ref-1278112,OPENAQ,0.0,2.4,0.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.973328,-3.597035,Linlithgow,OPENAQ_Linlithgow63827,OPENAQ,0.1,2.6,0.5,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.50354,-2.31288,Paul's,OPENAQ_Paul's73085,OPENAQ,1.8,5.2,2.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,55.944079,-4.734421,Greenock A8 Roadside,OPENAQ_Greenock-A8-Roadside3524,OPENAQ,,21.0,11.0,1.0,8.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.797092,-0.674276,"Tring, Hertfordshire","OPENAQ_Tring,-Hertfordshire227723",OPENAQ,0.0,2.2,1.8,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.150276,-3.886442,Blairlogie,OPENAQ_Blairlogie275325,OPENAQ,0.0,0.0,1.3,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.77344,-1.258291,Charlbury_Rd_1,OPENAQ_Charlbury_Rd_1226855,OPENAQ,4.6,7.2,2.1,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,57.548576,-4.262229,Munlochy Scotland,OPENAQ_Munlochy-Scotland62497,OPENAQ,1.4,0.0,1.6,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.836117,-1.785262,Wycliffe CE Primary,OPENAQ_Wycliffe-CE-Primary273187,OPENAQ,0.4,0.1,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.321636,-4.328981,Strathyre,OPENAQ_Strathyre274296,OPENAQ,0.2,0.0,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.87844,-2.077259,Leckhampton Road,OPENAQ_Leckhampton-Road69818,OPENAQ,0.7,5.6,1.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.90653,-2.077205,St Paul's Road,OPENAQ_St-Paul's-Road232671,OPENAQ,2.2,2.9,9.6,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.76957,-1.268883,CHALFONT RD 1,OPENAQ_CHALFONT-RD-1224057,OPENAQ,1.2,8.9,8.6,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.988564,-3.044453,Ruabon ,OPENAQ_Ruabon-70075,OPENAQ,0.6,3.4,1.5,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.80422,-1.822377,Beckfoot Allerton,OPENAQ_Beckfoot-Allerton73013,OPENAQ,1.7,3.2,3.3,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.826138,-1.217501,Church Fenton Out,OPENAQ_Church-Fenton-Out269034,OPENAQ,0.0,0.1,0.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.810047,-1.718163,Fagley Primary,OPENAQ_Fagley-Primary278190,OPENAQ,0.0,0.0,0.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.805824,-1.555872,"ULeeds(SEE, North Bldg)","OPENAQ_ULeeds(SEE,-North-Bldg)66170",OPENAQ,1.0,3.2,1.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.254253,0.026497,Bar Hill,OPENAQ_Bar-Hill234788,OPENAQ,0.7,2.1,1.5,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.413883,-2.091391,"Lib Dem Office, 34 Stockport Road","OPENAQ_Lib-Dem-Office,-34-Stockport-Road70189",OPENAQ,3.1,9.9,6.1,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.808933,-1.675309,Farsley PurpleAir PA-II Air Quality Sensor,OPENAQ_Farsley-PurpleAir-PA-II-Air-Quality-Sensor225091,OPENAQ,0.8,2.7,2.3,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.621494,-2.59267,Heath Charnock Chorley,OPENAQ_Heath-Charnock-Chorley70867,OPENAQ,2.7,4.3,5.2,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.779205,-1.790474,Brackenhill,OPENAQ_Brackenhill223977,OPENAQ,1.6,3.4,1.1,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.69084,-2.569743,Brinscall Ashmeadow Lane,OPENAQ_Brinscall-Ashmeadow-Lane71783,OPENAQ,0.9,5.4,4.8,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.327034,-1.740051,Bradda,OPENAQ_Bradda69228,OPENAQ,7.9,4.1,3.1,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.650043,-2.635968,Chorley Central Devonshire,OPENAQ_Chorley-Central-Devonshire68863,OPENAQ,3.7,11.5,7.6,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,52.26879,-1.361785,Stockton Ichthyosaur Weather,OPENAQ_Stockton-Ichthyosaur-Weather63129,OPENAQ,0.0,0.1,1.8,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.817112,-1.786535,Heaton St Barnabas Primary,OPENAQ_Heaton-St-Barnabas-Primary220515,OPENAQ,0.5,11.1,1.3,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.77879,-1.755614,St Stephen's Roof,OPENAQ_St-Stephen's-Roof71003,OPENAQ,1.5,1.8,2.6,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.10274,-2.79073,Bolton-le-Sands,OPENAQ_Bolton-le-Sands65877,OPENAQ,0.4,14.2,2.1,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.3586596124998,-0.149723946604927,Sutton - Wallington,OPENAQ_Sutton---Wallington225845,OPENAQ,,5.0,,1.0,7.8,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.3712010773161,-0.131948824988095,Sutton - Beddington Village,OPENAQ_Sutton---Beddington-Village225792,OPENAQ,,16.0,,1.0,7.1,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.514727,0.014554,Newham - Wren Close,OPENAQ_Newham---Wren-Close225772,OPENAQ,,9.0,6.0,1.0,8.6,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.142082,-0.194181,Reigate and Banstead - Poles Lane,OPENAQ_Reigate-and-Banstead---Poles-Lane225760,OPENAQ,,4.2,,1.0,0.4,68.1,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.480189,-0.237335,Richmond Upon Thames - Castelnau,OPENAQ_Richmond-Upon-Thames---Castelnau225806,OPENAQ,,4.0,,1.0,11.1,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.442633,-0.077653974,Southwark - South Circular Road,OPENAQ_Southwark---South-Circular-Road230827,OPENAQ,,4.4,3.5,1.0,7.8,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.429331,-0.166524,Wandsworth - Tooting High Street,OPENAQ_Wandsworth---Tooting-High-Street225850,OPENAQ,,6.3,,2.0,15.6,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.2887681443168,0.193420906906318,Sevenoaks - Bat and Ball,OPENAQ_Sevenoaks---Bat-and-Ball225795,OPENAQ,,3.2,,1.0,7.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4650325059122,-0.215824580947572,Wandsworth - Putney,OPENAQ_Wandsworth---Putney225851,OPENAQ,,8.0,,1.0,13.2,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4496728960354,-0.0374153592115306,Lewisham - Honor Oak Park,OPENAQ_Lewisham---Honor-Oak-Park225803,OPENAQ,,4.8,3.7,2.0,9.3,45.1,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.478697,0.255133,Thurrock - London Road (Purfleet),OPENAQ_Thurrock---London-Road-(Purfleet)225836,OPENAQ,,22.0,,2.0,13.3,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.463429,-0.215871,Wandsworth - Putney High Street,OPENAQ_Wandsworth---Putney-High-Street225852,OPENAQ,,24.5,,2.0,89.4,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4636903568111,-0.166713485994806,Wandsworth - Lavender Hill (Clapham Jct),OPENAQ_Wandsworth---Lavender-Hill-(Clapham-Jct)225805,OPENAQ,,12.7,,1.0,37.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.289391,0.201437,Sevenoaks - Greatness Park,OPENAQ_Sevenoaks---Greatness-Park225781,OPENAQ,,11.7,,1.0,2.3,54.3,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.1612605001364,-0.162410036780488,Reigate and Banstead - Horley South East,OPENAQ_Reigate-and-Banstead---Horley-South-East225784,OPENAQ,,,,1.0,4.9,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.464113541162,-0.11458102695123,Lambeth - Brixton Road,OPENAQ_Lambeth---Brixton-Road225767,OPENAQ,,8.0,,2.0,20.6,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.5119769825798,-0.12162720332856,Westminster - Covent Garden,OPENAQ_Westminster---Covent-Garden225807,OPENAQ,,,,1.0,7.7,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.40162,-0.19589212,Merton - Morden Civic Centre 2,OPENAQ_Merton---Morden-Civic-Centre-2225775,OPENAQ,,,,1.0,8.1,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.513847178423,-0.077765681752,City of London - The Aldgate School,OPENAQ_City-of-London---The-Aldgate-School225737,OPENAQ,,7.0,4.0,1.0,26.5,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.456962,-0.191074,Wandsworth - Wandsworth Town Hall,OPENAQ_Wandsworth---Wandsworth-Town-Hall225808,OPENAQ,,,,1.0,7.3,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.5189160348806,-0.265652052386222,Ealing - Horn Lane TEOM,OPENAQ_Ealing---Horn-Lane-TEOM149,OPENAQ,,27.0,,2.0,23.6,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.503858,0.020574415,Newham - Britannia Gate,OPENAQ_Newham---Britannia-Gate227058,OPENAQ,,,4.0,1.0,16.6,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4447808,-0.0221832,Lewisham - Laurence House Catford,OPENAQ_Lewisham---Laurence-House-Catford270712,OPENAQ,,,,1.0,13.9,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4794395281222,-0.141786953606306,Wandsworth - Battersea,OPENAQ_Wandsworth---Battersea225839,OPENAQ,,11.1,,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4637206047191,-0.215890144123119,Wandsworth - Putney High Street Facade,OPENAQ_Wandsworth---Putney-High-Street-Facade225812,OPENAQ,,,,2.0,25.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.2924706381269,-0.154121454400678,Reigate and Banstead - A23 Hooley,OPENAQ_Reigate-and-Banstead---A23-Hooley225785,OPENAQ,,,,1.0,8.2,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4282131429499,-0.13186863879576,Lambeth - Streatham Green,OPENAQ_Lambeth---Streatham-Green225786,OPENAQ,,7.0,,1.0,5.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4355006647773,-0.257029893767993,Kingston Upon Thames - Kingston Vale,OPENAQ_Kingston-Upon-Thames---Kingston-Vale225780,OPENAQ,,7.0,,1.0,1.5,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.537598,-0.002138,Newham - Cam Road,OPENAQ_Newham---Cam-Road225770,OPENAQ,,4.0,7.0,1.0,9.4,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.377923,-0.240414,Sutton - Worcester Park,OPENAQ_Sutton---Worcester-Park225837,OPENAQ,,5.5,,1.0,6.9,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.5839769007709,-0.125400278484885,Haringey  - Priory Park South,OPENAQ_Haringey----Priory-Park-South225777,OPENAQ,,,,2.0,4.4,66.1,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4161384794862,-0.192230805042824,Merton - Merton Road,OPENAQ_Merton---Merton-Road225773,OPENAQ,,17.0,,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4529847075166,-0.944461432664066,Reading - New Town,OPENAQ_Reading---New-Town225778,OPENAQ,,8.0,5.0,1.0,9.6,45.9,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4646910611736,-0.0160682432041527,Lewisham - Loampit Vale,OPENAQ_Lewisham---Loampit-Vale225776,OPENAQ,,5.0,,1.0,14.1,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4638074287966,0.352141545594137,Thurrock - Dock Road Tilbury,OPENAQ_Thurrock---Dock-Road-Tilbury225840,OPENAQ,,,4.0,1.0,58.7,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.389286904505,-0.141661524779893,Sutton - Beddington Lane north,OPENAQ_Sutton---Beddington-Lane-north225832,OPENAQ,,15.0,7.0,1.0,13.5,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.617327,-0.298775,Harrow - Stanmore,OPENAQ_Harrow---Stanmore137,OPENAQ,,4.2,,1.0,3.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.516066,-0.13516388,Westminster - Oxford Street East,OPENAQ_Westminster---Oxford-Street-East225854,OPENAQ,,14.0,,2.0,18.5,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.5075819137762,-0.133068372704093,Westminster - Waterloo Pl (Crown Estate),OPENAQ_Westminster---Waterloo-Pl-(Crown-Estate)270693,OPENAQ,,13.2,5.4,1.0,42.9,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4965604167321,-0.0530504472531612,Southwark - Lower Road,OPENAQ_Southwark---Lower-Road225794,OPENAQ,,11.6,5.4,1.0,4.2,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.57661,0.030858,Redbridge - Gardner Close,OPENAQ_Redbridge---Gardner-Close225753,OPENAQ,,,,1.0,13.4,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.412308,-0.29658478,Kingston Upon Thames - Cromwell Road,OPENAQ_Kingston-Upon-Thames---Cromwell-Road225757,OPENAQ,,9.0,,1.0,24.2,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.5694843315237,0.0829074748964946,Redbridge - Ley Street,OPENAQ_Redbridge---Ley-Street225790,OPENAQ,,,,2.0,7.8,25.2,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.7779742837066,1.04634518982586,Tendring St Osyth AURN,OPENAQ_Tendring-St-Osyth-AURN225841,OPENAQ,,,,1.0,21.0,75.8,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4854867739729,-0.124545234819213,Lambeth - Bondway Interchange,OPENAQ_Lambeth---Bondway-Interchange225783,OPENAQ,,19.0,,2.0,6.9,,4.2
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4931557048667,-0.101527038274853,Southwark - Elephant and Castle,OPENAQ_Southwark---Elephant-and-Castle225793,OPENAQ,,6.4,5.0,1.0,,49.5,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.388511,-3.025014,Birkenhead Borough Road,OPENAQ_Birkenhead-Borough-Road3526,OPENAQ,,,,1.0,8.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.97825,-1.610528,Newcastle Centre,OPENAQ_Newcastle-Centre2051,OPENAQ,,6.0,4.0,2.0,18.0,59.0,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.52229,-0.125889,London Bloomsbury,OPENAQ_London-Bloomsbury148,OPENAQ,,11.0,7.0,2.0,10.0,33.0,1.0
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.516667,-1.358547,Stockton-on-Tees Eaglescliffe,OPENAQ_Stockton-on-Tees-Eaglescliffe414,OPENAQ,,3.0,3.0,1.0,1.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.5013906712066,-0.0782034373606952,Southwark - Tower Bridge Road,OPENAQ_Southwark---Tower-Bridge-Road225787,OPENAQ,,6.7,6.5,1.0,9.4,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.5139287404213,-0.152792701881935,Westminster - Oxford Street,OPENAQ_Westminster---Oxford-Street225858,OPENAQ,,20.0,,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.5435262816468,0.674668595611693,Southend-on-Sea AURN,OPENAQ_Southend-on-Sea-AURN225754,OPENAQ,,4.0,3.0,1.0,5.7,61.9,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.298885,-3.413794,Dyserth,OPENAQ_Dyserth218239,OPENAQ,0.2,0.8,0.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.395706,-0.570359,Virginia Water,OPENAQ_Virginia-Water288337,OPENAQ,0.0,0.0,0.0,,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.5363854087616,-0.725480414494953,Windsor and Maidenhead - Aldebury Road,OPENAQ_Windsor-and-Maidenhead---Aldebury-Road225844,OPENAQ,,,,1.0,2.5,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4906102082147,0.158914493927518,Bexley - Belvedere,OPENAQ_Bexley---Belvedere225714,OPENAQ,,,,1.0,2.7,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,51.4922482333024,-0.147114752900186,Westminster - Elizabeth Bridge,OPENAQ_Westminster---Elizabeth-Bridge225801,OPENAQ,,,7.0,1.0,6.6,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.765507,-1.809035,Home Farm Primary,OPENAQ_Home-Farm-Primary288416,OPENAQ,2.5,10.0,8.0,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.80154,-1.783275,Whetley Primary,OPENAQ_Whetley-Primary236417,OPENAQ,0.8,7.8,3.7,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.365391,-2.73168,Widnes Milton Road,OPENAQ_Widnes-Milton-Road2322,OPENAQ,,,,,0.0,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.70867,-1.912576,Sowerby Bridge Library,OPENAQ_Sowerby-Bridge-Library226965,OPENAQ,1.4,8.3,4.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,54.286366,-1.516814,RAFX,OPENAQ_RAFX287202,OPENAQ,0.0,0.0,0.0,,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,53.786297,-1.772859,Copthorne Primary School,OPENAQ_Copthorne-Primary-School287221,OPENAQ,0.0,1.3,0.4,1.0,,,
1645516754,2022-02-22,07:59:14.996138,Tuesday,56.189777,-4.0527,Doune,OPENAQ_Doune277831,OPENAQ,0.0,0.0,0.0,,,,
